products\create.php|LABEL|Low Stock Alert
products\create.php|LABEL|Product Image
products\create.php|LABEL|Status
products\create.php|LABEL|Unit
products\create.php|LABEL|Unit Name
products\create.php|MESSAGE|No Image
products\create.php|OPTION|Active
products\create.php|OPTION|Inactive
products\create.php|OPTION|Select Category
products\create.php|OPTION|Select Unit
products\create.php|PLACEHOLDER|0.00
products\create.php|PLACEHOLDER|10
products\create.php|PLACEHOLDER|Barcode or SKU
products\create.php|PLACEHOLDER|e.g., Piece, Kg, Box
products\create.php|PLACEHOLDER|Enter category name
products\create.php|PLACEHOLDER|Enter product name
products\create.php|PLACEHOLDER|Product description (optional)
products\edit.php|BUTTON_LINK|Add
products\edit.php|BUTTON_LINK|Cancel
products\edit.php|HEADING|Add Category
products\edit.php|HEADING|Add Unit
products\edit.php|HEADING|Edit Product
products\edit.php|LABEL|Barcode
products\edit.php|LABEL|Category
products\edit.php|LABEL|Category Name
products\edit.php|LABEL|Description
products\edit.php|LABEL|Low Stock Alert
products\edit.php|LABEL|Product Image
products\edit.php|LABEL|Status
products\edit.php|LABEL|Stock Quantity
products\edit.php|LABEL|Unit
products\edit.php|LABEL|Unit Name
products\edit.php|MESSAGE|No Image
products\edit.php|OPTION|Select Category
products\edit.php|OPTION|Select Unit
products\edit.php|PLACEHOLDER|e.g., Piece, Kg, Box
products\edit.php|PLACEHOLDER|Enter category name
products\index.php|BUTTON_LINK|&times;
products\index.php|BUTTON_LINK|Close
products\index.php|BUTTON_LINK|Edit
products\index.php|HEADING|No Products Found
products\index.php|HEADING|Product Details
products\index.php|HEADING|Products
products\index.php|MESSAGE|No Products Found
products\index.php|OPTION|All Categories
products\index.php|OPTION|All Stock
products\index.php|OPTION|In Stock
products\index.php|OPTION|Low Stock
products\index.php|OPTION|Out of Stock
products\index.php|PLACEHOLDER|Search products...
purchase\create.php|HEADING|Add New Purchase
purchase\create.php|HEADING|Product Details
purchase\create.php|HEADING|Purchase Info
purchase\create.php|LABEL|Notes
purchase\create.php|LABEL|Paid Amount
purchase\create.php|LABEL|Purchase Date
purchase\create.php|LABEL|Quantity
purchase\create.php|LABEL|Select Product
purchase\create.php|LABEL|Supplier
purchase\create.php|LABEL|Total Amount
purchase\create.php|LABEL|Unit Cost
purchase\create.php|OPTION|-- Select Product --
purchase\create.php|OPTION|-- Select Supplier --
purchase\index.php|HEADING|All Purchases
purchase\index.php|HEADING|Purchase List
purchase\index.php|MESSAGE|No purchases found
purchase\index.php|PLACEHOLDER|Search...
purchase\index.php|TABLE_HEADER|Actions
purchase\index.php|TABLE_HEADER|Date
purchase\index.php|TABLE_HEADER|Due
purchase\index.php|TABLE_HEADER|Invoice No
purchase\index.php|TABLE_HEADER|Paid
purchase\index.php|TABLE_HEADER|Status
purchase\index.php|TABLE_HEADER|Supplier
purchase\index.php|TABLE_HEADER|Total
purchase\return.php|BUTTON_LINK|Submit Return
purchase\return.php|HEADING|New Return
purchase\return.php|HEADING|Purchase Return
purchase\return.php|LABEL|Amount
purchase\return.php|LABEL|Product
purchase\return.php|LABEL|Purchase Invoice
purchase\return.php|LABEL|Quantity
purchase\return.php|LABEL|Reason
purchase\return.php|MESSAGE|No returns yet
purchase\return.php|OPTION|Select Product
purchase\return.php|OPTION|Select Purchase
purchase\return.php|TABLE_HEADER|Amount
purchase\return.php|TABLE_HEADER|Date
purchase\return.php|TABLE_HEADER|Product
purchase\return.php|TABLE_HEADER|Qty
purchase\return.php|TABLE_HEADER|Reason
reports\custom_range.php|HEADING|Custom Date Range Report
reports\custom_range.php|HEADING|Product Sales Summary
reports\custom_range.php|HEADING|Products Sold
reports\custom_range.php|HEADING|Sales Details
reports\custom_range.php|MESSAGE|No product sales for this period
reports\custom_range.php|MESSAGE|No sales found for this period
reports\custom_range.php|TABLE_HEADER|Actions
reports\custom_range.php|TABLE_HEADER|Customer
reports\custom_range.php|TABLE_HEADER|Date
reports\custom_range.php|TABLE_HEADER|Due
reports\custom_range.php|TABLE_HEADER|Invoice
reports\custom_range.php|TABLE_HEADER|Paid
reports\custom_range.php|TABLE_HEADER|Payment
reports\custom_range.php|TABLE_HEADER|Product
reports\custom_range.php|TABLE_HEADER|Quantity Sold
reports\custom_range.php|TABLE_HEADER|Total
reports\custom_range.php|TABLE_HEADER|Total Sales
reports\daily.php|HEADING|Daily Sales Report
reports\daily.php|HEADING|Sales Details
reports\daily.php|MESSAGE|No sales found for this date
reports\daily.php|TABLE_HEADER|Actions
reports\daily.php|TABLE_HEADER|Customer
reports\daily.php|TABLE_HEADER|Due
reports\daily.php|TABLE_HEADER|Invoice
reports\daily.php|TABLE_HEADER|Paid
reports\daily.php|TABLE_HEADER|Payment
reports\daily.php|TABLE_HEADER|Total
reports\index.php|HEADING|Custom Range
reports\index.php|HEADING|Daily Sales Report
reports\index.php|HEADING|Monthly Report
reports\index.php|HEADING|Product Sales
reports\index.php|HEADING|Profit Report
reports\index.php|HEADING|Reports
reports\index.php|HEADING|Stock Report
reports\monthly.php|HEADING|Monthly Sales Details
reports\monthly.php|HEADING|Monthly Sales Report
reports\monthly.php|MESSAGE|No sales found for this month
reports\monthly.php|TABLE_HEADER|Customer
reports\monthly.php|TABLE_HEADER|Date
reports\monthly.php|TABLE_HEADER|Due
reports\monthly.php|TABLE_HEADER|Invoice
reports\monthly.php|TABLE_HEADER|Paid
reports\monthly.php|TABLE_HEADER|Payment
reports\monthly.php|TABLE_HEADER|Total
reports\product_sales.php|HEADING|Product Sales Details
reports\product_sales.php|HEADING|Product Sales Report
reports\product_sales.php|MESSAGE|No product sales found for this period
reports\product_sales.php|TABLE_HEADER|Product
reports\product_sales.php|TABLE_HEADER|Quantity Sold
reports\product_sales.php|TABLE_HEADER|Total Sales
reports\profit.php|HEADING|Product Profit Details
reports\profit.php|HEADING|Profit Report
reports\profit.php|MESSAGE|No sales data found for this period.
reports\profit.php|TABLE_HEADER|Cost
reports\profit.php|TABLE_HEADER|Product
reports\profit.php|TABLE_HEADER|Profit
reports\profit.php|TABLE_HEADER|Qty Sold
reports\profit.php|TABLE_HEADER|Sales Amount
reports\stock.php|HEADING|All Products Stock
reports\stock.php|HEADING|Low Stock Alert
reports\stock.php|HEADING|Stock Report
reports\stock.php|TABLE_HEADER|Category
reports\stock.php|TABLE_HEADER|Current Stock
reports\stock.php|TABLE_HEADER|Product
reports\stock.php|TABLE_HEADER|Status
reports\stock.php|TABLE_HEADER|Stock
reports\stock.php|TABLE_HEADER|Threshold
reports\stock.php|TABLE_HEADER|Unit
reports\stock.php|TABLE_HEADER|Value
sale\return.php|BUTTON_LINK|Submit Return
sale\return.php|HEADING|New Return
sale\return.php|HEADING|Sale Return
sale\return.php|LABEL|Amount
sale\return.php|LABEL|Product
sale\return.php|LABEL|Quantity
sale\return.php|LABEL|Reason
sale\return.php|LABEL|Sale Invoice
sale\return.php|MESSAGE|No returns yet
sale\return.php|OPTION|Select Product
sale\return.php|OPTION|Select Sale
sale\return.php|TABLE_HEADER|Amount
sale\return.php|TABLE_HEADER|Date
sale\return.php|TABLE_HEADER|Product
sale\return.php|TABLE_HEADER|Qty
sale\return.php|TABLE_HEADER|Reason
settings\rolePermission.php|BUTTON_LINK|Save Permissions
settings\rolePermission.php|HEADING|Role Permission
settings\rolePermission.php|LABEL|Select Role
settings\rolePermission.php|OPTION|-- Select Role --
settings\rolePermission.php|OPTION|Accountant
settings\rolePermission.php|OPTION|Admin
settings\rolePermission.php|OPTION|Cashier
settings\rolePermission.php|OPTION|Manager
supplier\index.php|HEADING|All Suppliers
supplier\index.php|HEADING|Supplier List
supplier\index.php|MESSAGE|No suppliers found
supplier\index.php|PLACEHOLDER|Search...
supplier\index.php|TABLE_HEADER|Actions
supplier\index.php|TABLE_HEADER|Balance
supplier\index.php|TABLE_HEADER|Company
supplier\index.php|TABLE_HEADER|Email
supplier\index.php|TABLE_HEADER|Name
supplier\index.php|TABLE_HEADER|Phone
supplier\index.php|TABLE_HEADER|Status
